f0,f1,y
-0.08020768520301474,1.133999901907234,0
1.0602932640084382,1.3043562389317966,0
2.7453503804971846,1.2361496228252618,0
-0.4139140420312644,0.2709042620204859,1
-0.340684193705507,0.42063249572480854,1
-0.2137356266551835,1.1264265091938839,1
1.2009769235109269,0.7427152901080748,0
0.2504083405543176,0.21274468127933854,1
-0.35640372225557804,0.19800967111902096,1
0.9663542228328954,0.9989716594405109,0
-0.04793491571841585,0.2146950984915484,1
1.7082522176634594,1.0641981588008467,0
1.3753744856656904,0.8998287958052681,0
-0.21751962608966938,1.84171626698723,1
1.8340447613728408,1.101993051889829,0
-0.021435681439684384,0.4714015097896069,0
0.7909839886271652,0.9010758150932254,0
0.09894550159680748,0.9886603229338032,0
0.07423116622851746,1.16852811321636,0
1.4223833386204132,1.3880257844054416,0
-3.0374256278410425,0.8033406604335355,0
1.29186193123359,1.266069182609149,0
0.754200221628699,0.43967961097552677,1
-0.11628780956189677,1.3627162407107245,1
-0.7833050452409667,0.9834697798192448,1
-0.08757913467255714,2.1368875651803028,1
0.44273480649042496,0.8636712537189687,0
-0.21216117442131993,1.8377567999378532,1
-0.1970954773921311,1.3823963945949418,1
0.7477951169231526,0.6588776084539626,1
0.6878936321746574,1.040562008415995,0
-0.20925239739391086,1.5665128508835786,1
0.9762024001145392,1.0166558956594454,0
-0.04046201430484632,1.0004775967348236,1
-0.034801927847343934,1.9180668224131718,1
1.6082301727807367,1.1560986578491284,0
-0.04587963315947582,0.1718218068991766,1
0.005171670254625649,0.8632379987490921,0
-0.14622320129091987,0.8818304418989592,1
1.1458283967745586,1.1136143557486742,0
2.876899927249416,0.9644769727923649,0
0.8405216264941204,0.39724972773859635,1
0.24739803312310268,0.9813567225300814,0
-0.02341532627665061,1.908264469111943,1
2.2747961572848,1.4650000506018361,0
-0.6341277799716051,0.5172517725066367,1
1.3845571127463592,0.8732683661484268,0
-0.08045749436912814,1.7076722418562258,1
-0.3528468971337887,0.47479205733955293,1
0.9214573528529862,0.6779309564163433,0
0.09634333694346653,2.0703944291551752,1
0.029043693775020737,1.8361638535886033,1
-0.250519423455149,0.4303388356506829,1
0.14143007350213416,2.2025484433682,1
0.10278971873569376,1.9236020814309578,1
-0.3953660070788914,1.1832694043496939,1
1.4069497963932631,1.3618514638632016,0
0.494975813929537,0.32582407418833415,1
-0.17993662770905844,1.1449215586333334,1
1.0384949328997275,0.8772838759502469,0
2.26825279559722,0.9946834325958209,0
0.2736000866836262,1.2275398342987465,0
2.0285112534222116,1.155315976662272,0
-0.1101959431215337,1.3447229972436368,1
1.4967050271258553,1.0901859947962103,0
-0.3471148438344664,0.4912772170535332,1
1.2985387621616113,1.2755638198909087,0
0.5981699699194747,1.3828918251784126,0
0.6435759339806253,0.36119006423932465,1
2.5182151671750264,0.9507764272764325,0
-0.5378816873068272,0.9757329964384469,1
1.070002205410666,1.0632639256357073,0
0.14241905467028165,0.19151991891945988,1
1.4988155030770436,1.0422177812410482,0
0.00288054967403417,1.4507644902707606,1
-0.36884924316343176,0.747794695951218,1
0.029393531124882456,1.8800036075730138,1
0.8101773094798344,0.5295761133586101,1
-0.15097334486407846,1.585306534285136,1
-0.3376630890670425,1.624813793241532,1
0.08065457171943302,1.9339116263253515,1
1.7904287339333735,1.1482066517445468,0
-0.3849766389315723,0.18799466174498417,1
-0.39664578108391146,1.4963882663264405,1
0.7767884659199945,0.8234412104947185,0
0.03823633946357851,1.2658502990624159,0
2.006991313747074,0.8872706481214561,0
-0.26306126739814745,1.2689982716691879,1
-0.07098491379802169,1.807916029171113,1
0.2648374676306352,1.852613250229909,1
0.10033457315582892,1.9142256344619162,1
1.745201322799628,1.032963983786124,0
-0.6245979029143344,0.606667449706586,1
1.5918348776359872,0.6044603465453748,0
2.7227982470564216,1.261090680091829,0
1.7953244756390674,0.875442840299904,0
1.4171403471118367,1.0761796842336442,0
-0.12449414434748152,0.9022680063502466,1
-0.30616583402999203,1.034382168927741,1
-0.015897793608588718,1.6573515833351427,1
-3.044655359765246,1.273183451838866,0
0.2239634754253921,0.1358330954115094,1
0.02149448182950795,0.6626729802523574,1
2.05562824820699,0.7198378642876317,0
0.6349629948366341,0.9644923545924453,0
1.0393575601228207,0.804836993599849,0
-0.49875260339823374,1.0684032616894374,1
-0.40687539737228423,0.9460640552873814,1
-0.3172846540213823,0.16233686133502306,1
0.3621071997531643,0.7596905092296882,0
-0.456656342296988,0.4666049245173921,1
1.8962606269699218,1.303596238490917,0
0.11485590515599961,2.0495421958939537,1
0.181786251691735,0.7137675643399908,1
1.5914864847377665,0.7429128345494793,0
-0.40878215910334326,1.5885201788268823,1
2.938402627661493,1.459621212621051,0
0.5019653343364516,0.9477152274940722,0
-0.06462576272613842,2.242516161309307,1
2.68574390153773,1.1125114018005482,0
2.1397202587514967,0.7124464404283855,0
1.3274495725670075,1.1784996296759787,0
-0.5466029625908535,0.5734269554477741,1
-0.17571290255188995,1.4200764615607144,1
-0.4521972499939442,0.5432416656001198,1
0.8048794376730092,1.3519994603452399,0
-0.07270159449084294,0.31297200592501473,1
0.11971583729993505,1.7647467908264947,1
1.3721801930572635,0.9018505306723743,0
1.3930679739773588,0.8372978071535455,0
0.36774228534595377,0.53990939340536,0
0.40168356481434975,1.2121430584285269,0
1.4016052458374024,0.797766838727608,0
-2.535270948670527,1.1510537826568064,0
0.15324439559528533,2.198966106168305,1
-0.235021876245429,1.4743940853246986,1
0.01588455027409276,1.7404970794765913,1
1.932511520701298,1.5113336111271893,0
0.6710559215430096,1.04481498755493,0
0.4133415677002496,1.1288389247163568,0
1.8944139523540355,1.2285298687734456,0
-2.3774512169750497,0.6369267667698646,0
2.5039637391050897,0.6042276324913347,0
-0.357479571949508,0.31084988970486294,1
-0.47047316235229736,1.0420473653851996,1
0.18581913792640176,1.3123310991428925,0
0.9800368395538935,1.3074469778968136,0
1.9692187769177374,0.9074954748765659,0
0.15480115399199132,1.8652278620409923,1
0.6501231211184357,1.0552826789025023,0
0.4652688655779316,0.8020129595353687,0
2.563499606043268,1.5108993983016015,0
0.10825118355067681,1.7683341206507954,1
0.650275108322945,0.9952580307568224,0
0.24271382721274443,1.8606375021561072,1
0.4160969784133253,1.0882811827456007,0
-0.39386667791844315,1.4188141168305657,1
1.4672681841116624,0.8022375737582483,0
0.20187909456475725,2.2905229111229715,1
-0.0833245320706988,0.10778675354255063,1
-0.3110195642289449,1.5372818389594964,1
1.1011641586068945,1.1707926011301821,0
-0.3647102198938735,0.22947261089624987,1
-0.25047905162457446,1.5032379634319608,1
-0.18029794946138175,0.2258015777802974,1
0.6254637043631435,0.6630434028597638,1
-0.2037363892777325,1.2498175015781603,1
-2.9762864667523417,1.0086577277660602,0
0.4830753683709694,0.7266330551663613,0
2.635421541866085,1.2899462580554506,0
0.7245089270893952,0.9833629016121057,0
0.21663125585468707,1.1392057219131788,0
-0.06699856895273858,1.6321461838424351,1
0.6863631198475451,0.6760371414368811,0
0.04814348571791505,0.39314955031397114,1
0.08999061154064958,0.9801775305803688,0
-0.019481385450105207,1.4008857977727793,1
0.6578657922513758,0.3178707146256993,1
0.16925227412189806,1.07881179788616,0
0.14060941390689852,2.05500385217254,1
-0.5323995619365376,0.695991495189732,1
2.062967907454401,0.9595020391186821,0
-0.42504092050503767,1.0726735161005447,1
0.8302434689549163,1.1941210908247395,0
-0.347102451931655,1.165231164973075,1
-0.619381776100227,0.33312781866875146,1
0.34169379430695046,0.16764507474823226,1
0.2118756753609155,0.8587479113543308,0
-0.1778112938406199,0.8923966702454923,1
-0.11484259291283988,2.4834321765764,1
0.8146385689834393,0.5729032980863079,1
-0.2981369706499114,0.24745360186535406,1
0.6010228180061937,1.2499871733178862,0
0.9607950603859684,1.159495064916175,0
0.03319366474439103,0.9575130651090912,0
2.117871896282875,0.9746816117751804,0
0.045264398734145436,0.9771205876832428,0
0.9280337870083019,0.9802928695223877,0
0.07749254620247568,1.2002751015227706,0
2.774248836737607,1.0624618695889387,0
1.7286197703541142,1.1719778504204186,0
1.5234837420937928,0.8629671131317567,0
0.9632495952620144,1.0541786476961732,0
-0.5178121281250758,0.928766947449348,1
1.2662901327480038,0.7733024307127383,0
-0.18649875247774514,0.22962944640851413,1
-0.2521726453342785,1.0847710440462681,1
1.089995203783733,0.9666993616663427,0
-0.32194301012798193,1.7341057238478093,1
-0.4296151412735665,0.8679263093419116,1
-0.22341379811073153,1.4614356726861515,1
2.660719584833337,0.9029773753397213,0
1.3014766848710486,1.0663589556782147,0
-0.20896429993414378,1.4668330999153258,1
1.157308033568426,1.065627220139211,0
-0.34425114584818983,0.591236595412598,1
0.09519530702511059,1.8802568356786882,1
-0.07738682561603251,0.11028419734435191,1
1.380242939530325,1.2937490362400066,0
1.219133163517491,1.033312803158819,0
0.08339312921061431,1.0799954317348062,0
0.4814927882972817,0.31146852727605134,0
0.7543534439111234,0.7819237443284565,0
0.4133428929851415,1.075718339412023,0
0.4997200310361645,0.40075531352762755,1
1.0077178913698261,1.2670458662000685,0
1.61093367546487,1.224396384434443,0
2.8234264520878405,0.9959807163571408,0
1.4324086675611045,0.9878632937217587,0
-0.38205565995737145,0.8362976850831976,1
1.4684157618828222,1.0219810463085321,0
2.0748570690193664,0.7881282393872329,0
1.196792659746754,1.026064366133716,0
-0.044046672953116726,1.6486367819726815,1
1.1561952212139661,0.8153284332139342,0
2.8359313230114136,1.4232122828597409,0
-0.004654632102197985,2.011069806045606,1
-0.4406912813649721,1.2807187940550875,1
0.4526754957193105,0.5039812582220572,1
0.6838231608913035,0.8359649022051374,0
0.4256251315382539,0.5349107417088806,1
-0.49346921982372965,0.6428553838268651,1
2.2969251656473992,1.1689164002465529,0
-0.15970434972089204,1.7901077027632621,1
-0.1410396982783748,1.1276221236971526,0
0.8394722705209056,0.7875156316494359,0
2.285135249948008,0.9491098729699852,0
1.3119711733923904,0.9050318659536751,1
0.07301890514652543,0.7019005527485122,0
-0.12018490954696796,0.14529670461064942,1
2.433277585448218,1.1680958038839635,0
1.0042600334898821,0.7662867554074201,0
2.384040041391146,1.2259199434167583,0
-0.2641833855580709,1.1747047547168978,1
1.8279247699143264,1.4364918931878403,0
-0.6093105232068549,0.9516803164492718,1
2.0042873026040895,1.129983718553793,0
0.512237094132391,1.0187115398778706,0
-0.24947530569042947,0.13779314637459805,1
0.34865511721777903,0.38113348800153474,1
-0.05237646944998488,0.14575087017104452,1
-0.46246129688927134,0.7263165691373578,1
0.0352791321091898,0.5998670334185641,0
0.06140978923138633,1.8418005974584861,1
0.03832756976167047,0.1525755557428963,1
-0.12836150002500238,1.918903736661046,1
0.7548974699229916,1.1998617260094415,0
2.1486990002810353,1.0352033940432965,0
2.294196416408198,1.212673604736777,0
0.07783601400691367,1.965570376698254,1
-0.19785647006778523,1.2224864091771621,1
0.5231301991337766,0.8829194599578841,0
-0.41423647438769334,0.6236190621084639,1
1.2142119787655412,0.8806124554607173,0
-0.42249169303542433,0.8819774904316592,1
2.9082951834929975,1.1204894235264877,0
-0.12870217039980844,1.718786645958909,1
1.2700483594939358,0.8419387563348626,0
0.524470445516727,1.2111834518495905,0
0.3388055626675725,0.9539617381741473,0
-0.20880575400982995,1.575961942994374,1
1.932801714923996,1.2787814221978122,0
0.06262736504352023,1.6823255155028087,1
0.22570463899963084,1.9576475209227973,1
2.113230062171442,0.7938178609789828,0
-0.4023371214083098,0.29083824827375554,1
1.1800993660512245,1.0826240942339975,0
1.4137861607910904,1.1012102092468012,0
2.5768768991622495,0.883091070205226,0
0.5907209643459009,1.2373000608590699,0
1.3013665957733653,1.0429613893523983,0
1.1234740366584746,0.5366350177942031,0
-0.07761140613953992,0.2580130569706908,1
-0.2561870267948505,0.19722538048408858,1
1.7700916256004813,0.8103632796925132,0
0.3141171615012634,1.3381809785469054,0
-0.10667985674432533,0.5762906933042902,1
-0.2859124367554234,1.4804951828719497,1
-0.15837151021495238,1.9702838081100067,1
-0.43720727273209165,0.9500727779177549,1
-0.5491417983726031,0.7437389647452589,1
1.4077707850367955,1.2427223690359488,0
1.1020332047954489,1.2124078806453686,0
0.18207618300192768,0.8395859071523285,0
-0.11225799514791751,1.1520601669689876,1
-0.263015177132311,1.822513999997878,1
0.45689380968154447,0.6669978910039305,0
-0.23133256282170783,0.5185683498110127,1
0.02732076133842618,2.084236872404527,1
1.823996282393068,1.1038892883066753,0
2.0742874599549923,0.8249195034271103,0
0.45623395605678585,0.8399963825222202,0
2.5939196414572767,0.8808642651792838,0
-0.42144818906124587,1.227645759149437,1
-0.06826769976427616,1.538569584377776,1
2.3387614404704338,0.8015287562103071,0
0.09981879531319175,2.0355151196318273,1
-0.40133745198962384,1.1152761170119523,1
1.383419934377445,1.0419227857156848,0
-0.015914269833797113,1.6214227841833928,1
1.031967263770673,0.9811810896277174,0
0.010236774574258757,2.1316086961971354,1
0.04738845491024983,0.8630471256112149,0
-0.1452634858765707,1.6527209284420814,1
-0.1277910015006835,1.6284727156714096,1
0.7578589198777675,1.1634994306078923,0
0.14711840841005544,1.1449593595294238,0
-0.18707561603327638,1.506694190103701,1
0.06097024098492456,1.8640586331369282,1
0.3460931745133082,1.0053615969335024,0
0.48888727735871146,1.125484085581455,0
2.818464798817257,1.2693551150330666,0
0.21300024280921734,2.0290217478155013,1
0.68511601801288,0.9537731861919786,0
1.4365408619443794,1.0951221727405758,0
0.22098767386608123,1.19521852124296,0
0.6838493828421347,1.083638320768354,0
1.4404334274779447,1.1071344517245063,0
1.7443264139815386,1.1450720140483948,0
-0.2038716989074037,1.5979299100276994,1
1.0546455537162442,0.9557840331482026,0
0.5021902482322776,1.2449874812372115,0
0.15370593490698828,1.2308636549472793,0
0.43946134044388824,0.3214361497487515,1
0.5170301444478074,0.7698742469517214,0
2.029934703726775,1.2375884718898285,0
0.43362088210352295,0.28291192480018484,1
0.23191866756029786,2.0837141001942174,1
-0.030236006436856713,1.4679376654884637,1
1.7789722939412187,0.879604887282341,0
2.3341608172411843,1.1303329200876242,0
1.1169558013475012,1.0136386613438528,0
0.0893020239909064,2.086030520741517,1
0.3983303493853192,0.8013840883768856,0
1.937975834818136,1.33341871392792,0
-0.2676448502828184,0.34780860957147547,1
-0.06949952110610039,2.3465755227798475,1
2.701766982088236,1.068345753506667,0
2.218707243668168,1.0208443651099695,0
0.23080142801241313,1.4843610691516302,0
0.03309679955017432,1.5096302632720233,1
0.5676320941686422,1.0039154309101184,0
3.073190876559767,1.1498098414806186,0
1.4439426406375837,1.1258413256876714,0
0.9125934146510589,1.0444202965602547,0
0.3601868625040039,0.8114497593678223,0
-0.004761376524820913,0.4775169020421254,1
-0.19157699894644226,0.8506791246681145,1
0.3474965741127511,2.1112069330441465,1
2.166242433685617,1.2958783227777613,0
-0.4105666289935589,1.350796336100041,1
-0.3333700346006572,0.6725039019862586,1
-0.40898987251467783,1.3537827113201966,1
0.4500070424269757,0.2239493415144469,1
0.8196055908321926,0.5772373820273259,1
-0.4696855947380836,0.781460264483822,1
-0.10574393533171798,0.2573806827093539,1
0.5933482540766786,0.31123930042593023,1
1.430188768940925,0.8070510385796238,0
0.8712598254680997,0.8610219890022791,0
-0.018864588636889886,1.7511351659571337,1
-0.35565671273947663,0.29665439215179695,1
-0.31273676924244626,1.1254748343914147,1
0.5249624651152947,0.5094931435002763,1
0.9815984921418359,1.045405244855301,0
0.9263143773917941,1.290361491525853,0
0.09152499347179564,1.933574820662561,1
0.23126907519537535,1.4483020487967793,0
1.9942361718821622,0.9696692405386331,0
1.5687819291932081,1.0977653124699651,0
0.441986427396397,0.5829792601807016,1
-0.20930538893238793,1.2983866797490016,1
2.6953092744389897,1.0967517253259695,0
0.5259935860993367,0.336288601184189,1
-0.13230967963584336,1.7696472344727625,1
0.14280694974489286,1.6906866130870106,1
0.619541815104743,0.7271077708089448,0
-0.3482413644820271,1.2253232801734082,1
1.8263565476761174,1.0135497127211,0
1.4630544865355313,0.7970783672187616,0
-0.038028050741374386,1.8276415198100966,1
1.9164726113468364,1.0643941112669215,0
0.29018570695048035,0.1494344516776436,1
1.2541543647581215,0.77145372823424,0
-0.38009498830060007,1.14552813941119,1
1.2937367761388747,0.9681428096123031,0
-0.23307336327098455,1.595691365724047,1
0.05166438499996396,2.2197336904924283,1
0.29370577041602425,0.18201665234882194,1
0.12786960285839075,1.137296053440903,0
0.5550219957673667,0.28684224987796747,1
0.6451188596645574,0.8409903716553422,0
1.241916589098271,0.8819358517501431,0
-3.0264052740444214,1.1788461778414705,0
0.7633239711016439,1.0651780261498722,0
-0.20322776951874913,0.7908887591681346,1
1.268553080795124,0.7668908544400285,0
1.4477459931986958,1.0951026258935372,0
0.14441534061351635,1.7043001585572777,1
0.3018632354520394,0.9945891451170269,0
2.2108134718942933,1.0985518799003895,0
0.23361736803687014,0.1201740008600012,1
0.6905750392643726,1.0128270620686983,0
-0.20139983783018608,1.3530276013133287,1
-0.11018339416784503,1.1461621734467113,1
-0.12667127043900628,1.2612011968248618,1
-0.22530616590261374,1.4960090099460044,1
-0.6145922868139635,1.2538225736721573,1
1.583205950951048,1.4016092168572962,0
0.35659308963925784,1.072722821697718,0
-0.09775187693780338,2.1839889111215536,1
2.8641757718579637,1.2021586786617933,0
-0.14537918570979427,0.5265437375713732,1
-0.08127944861273458,1.1604182709981699,0
-2.9576424306494564,1.1230176026837488,0
0.3345873840941612,2.0856741683036923,1
-0.11630511985754384,1.789942832416881,1
3.1250962645275067,1.0588212856406944,0
-0.36347856705076903,0.777351199943444,1
1.0457606166613176,0.6561878352169496,1
1.0150832320170167,1.004847734874142,0
1.301865674909525,1.0311256969302964,0
0.7583253963041419,1.1962453171520444,0
0.3907797583973836,0.24252181550738836,1
1.736483578338027,0.7658898454488662,0
3.018178876227206,1.0806475466245393,0
0.4051992105569316,1.2879066739829388,0
2.397847408507344,0.7135926125099382,0
-0.07634397013243492,1.9736654824683573,1
-0.11129839405445788,0.7497274634013553,1
-0.09770895960068178,0.459044068343709,1
0.4189159506951504,0.9386434726373988,0
1.8941713853575617,0.9803674438816238,0
0.016358796070058267,1.1721475456066794,0
-0.34029479125366974,0.2765884064266889,1
0.46363870600597723,0.7038397455404524,0
2.128272072507158,1.1844235444991404,0
2.339821466614036,1.0823116294841675,0
-0.06852529338188205,1.284604933527285,1
1.817831590341656,1.108314047944627,0
1.4806202716667596,0.9310593607870964,0
-2.790323719885479,0.8798155973533063,0
0.8952420979222472,0.8408631252521205,0
1.1017275043839352,1.2832683251944128,0
-2.308556631346662,0.8451794444197995,0
0.2636018662254773,1.0335613804537194,0
2.262128772460599,0.9169561756512244,0
0.3668944225607874,1.183573333542751,0
-0.22053953442726681,1.139475086125023,1
-0.1989613132330549,1.4987501339232165,1
0.12914954330748382,2.2089287392232175,1
2.892484686225674,1.1226954041736452,0
1.706954740951172,0.956267518406512,0
0.9396665570413061,1.290315551563534,0
0.12568699874233902,2.0042506321199913,1
2.3503111036805735,0.6641834287487405,0
0.8057268417125749,0.7943176963602482,0
-0.1087363731116012,1.4043402779313718,1
-0.11029350198306871,1.1441396533504518,1
-0.08913790851801157,0.16620783171475895,1
-0.37822301223062554,1.269835260023961,1
-0.3227214747823141,0.7796106251992142,1
0.6539028882938437,1.2238956922863118,0
0.1316872728629131,2.3517118006937325,1
-0.51054639846914,0.8323747895883098,1
1.6590006392841856,0.8803050162679078,0
-0.041224625113529,0.21755198478283475,1
0.10290892972634991,1.4538893852886206,1
1.2017789204238403,0.8947808547808084,0
0.2495550908094336,0.9187326568978359,0
0.29441412152249147,1.0827076058491778,0
2.2714789323241864,1.0687309266643255,0
0.44929919928538553,0.9245084431136423,0
0.19875783424295318,0.2802607468636825,1
0.06424492043621735,1.103221619697833,0
0.6696152968674574,1.1044006880255783,0
-0.32242695721835896,1.028737732768831,1
0.02034360342952626,2.0499081644704593,1
-0.4280119378222174,0.22327134091817633,1
2.487820237938471,0.7548100011432252,0
2.3075190771604883,1.1364024427655064,0
-0.25603826382469297,1.5930094237194818,1
1.1719111492237377,1.2311278557572318,0
0.4663451672270011,0.42239289145350084,0
1.5799665269097762,1.041256676889231,0
-0.37738909525415776,1.1489501615857767,1
0.2667069570688369,1.2631226836463307,0
1.0789316157039983,1.3053502423758272,0
-0.5799799823651748,0.6333332597474738,1
0.10380208614538142,1.720078834500598,1
0.4043421300163341,1.0990076633212167,0
-0.14657517837412506,1.6004705216438284,1
-0.15034058354976904,0.964400397247207,1
0.08780828365014734,1.8967466640232142,1
-0.16258557427744366,0.29151178397709376,1
1.0002176323181369,1.2222535144540414,0
1.653334133942556,0.9240450859876591,0
0.8989359954489775,1.1707041711808466,0
1.5308024111223626,1.0266556808075833,0
1.079873636944204,1.4003009660039463,0
0.1244241580833235,2.2113574242350458,1
-0.1315184178662429,1.4353616357722103,1
0.5139019882063383,1.1619384790260798,0
0.4055934578240037,1.0315749002527488,0
-0.017929229084931275,2.1811774213603545,1
0.6007489071789097,1.099040563029563,0
0.5585265171002742,0.8944246540887965,0
1.6259573715754472,0.9902493577154149,0
0.06988150006048663,1.8657999931006455,1
0.1992341170005735,1.0936174488370636,0
-0.12258857708879112,1.2527092987980526,1
1.4586412551203614,0.8810232770265654,0
0.07433796944033609,0.03989930644065468,1
-0.2964915199178298,0.7752655396956052,1
-0.038697301065552164,0.3398436465993321,1
1.2633989151756142,0.9176387430809874,0
2.1577511673607193,1.1204932629057007,0
-0.14267321609092545,1.7116360193906857,1
-0.029547489286878188,0.2143752360738224,1
1.8306880406036037,1.0555598377130362,0
-0.29269227791606145,0.6773157936286087,1
-0.10349719938598989,0.5060512578500688,1
0.8255431320090778,0.5636707113676168,1
-0.43390082459289947,0.668493703111525,1
0.5103518038433094,0.27998747061152396,1
0.2594626037123688,1.261659445315844,0
0.4841437056766429,0.9016466738003681,0
-0.1869888645436183,0.10919205149780815,1
-0.030791776753828676,1.4248621055294601,1
0.023468442806601507,1.007347554263815,0
0.40163944848028343,1.1275038519425598,0
0.056953729578284394,2.0175399953288027,1
3.0233858048008475,1.4193839810025812,0
1.6386192839703573,1.0557672034412222,0
0.5631749885376385,0.9751307403718459,0
-0.2542823326991005,1.8236466011513939,1
-0.0020662718535140773,1.700473175323064,1
1.281816819655603,0.9489733817518718,0
-0.48746435339411326,0.5171401954540166,1
0.8480660716416375,0.9524365356157648,0
1.1703565898406831,0.7038069437668814,0
0.009994387492774995,1.865892520416324,1
0.6603936994619377,0.306747084388076,1
0.18001609359251045,0.09082679942684925,1
-0.187189227347916,1.929951955303962,1
0.1077409111273495,2.0688266797212322,1
0.5202109002680841,1.1930088770917393,0
0.1428865564426807,0.8454932269026001,0
-0.325498291893375,0.38503214172675976,1
-0.05296595441665149,0.20405305760120554,1
-0.21766674295336091,1.6611027758924262,1
0.37755852057129397,0.18482418278777668,1
0.6518793896877567,1.2857519252365721,0
1.7902046619756629,0.8473026473807326,0
1.0780895745002892,1.01401314565057,0
-0.21007058308973212,1.2058171312643093,1
-0.0348645245207504,0.30796289650932696,1
-0.31480654935521146,1.1145245707678142,1
0.7420750269844812,0.8344182434771421,0
0.2972085863992832,1.0159813825765152,0
0.25735538507152206,0.13042183599401252,1
-0.11059902710321215,1.5601118007750479,1
-0.36622195065271024,1.3412894954745491,1
-0.37063537262172447,1.021370988162787,1
0.7164359715099365,0.4999922280308116,1
1.9749917457903912,0.8181041369723716,0
-0.15626196549362778,1.5480123157180357,1
-0.4520252692442767,0.8341761891979833,1
0.4367170562143847,1.056491110347549,0
1.5319317191794972,0.9290425045181656,0
-0.6574519540324688,0.8389827047939573,1
0.21515385959583216,0.11430873310677893,1
-0.2335223263393322,0.5706339710152295,1
-0.1060598608312571,1.4032137735374208,1
0.7414208164146403,0.8985476179093129,0
1.760182080496608,1.1827121491090125,0
-0.5411522557481535,1.0734887580411734,1
0.8847680718750296,1.0413126673618736,0
2.894521262935412,1.1603004833200696,0
0.07505783885675052,0.07282770550889173,1
-0.08872266497062459,1.7761983071473122,1
1.1898933983372584,0.8768594367877823,0
2.3915761651002256,1.194488339788978,0
0.007081293395398154,2.039463818924033,1
2.4422384462135116,1.3094969905050358,0
-0.1921721694708021,1.0157564520050293,0
0.00739755617650206,1.681767923066004,1
0.8637608147938199,1.3528601924427477,0
-0.2973207659044039,1.0743976445060421,1
-0.08869648663214037,1.8674481387360995,1
1.098676738757381,1.3832228036497949,0
-2.784134934766909,1.1827429142161336,0
-0.4580747415593788,1.056242308227807,1
-0.16870633809426291,1.214307204852855,1
0.627111933082288,0.9040983987254253,0
0.6199312416866412,0.6970465477772209,0
0.15779234041887338,2.034827146527591,1
-0.1289159477363094,1.1286404221981416,0
-0.6427868616587793,0.3468591824815436,1
-0.48971877542324566,0.6645873485900932,1
0.06671393967103459,0.8504057549963162,0
0.16941205469454199,2.180270751550523,1
-0.05276728840078279,0.41987740469155393,1
-3.1103510795251608,1.0882350456562184,0
0.36246184462485964,1.1379696718598056,0
1.1619765565259437,1.1722281691882135,0
-0.034582160752368564,1.9616465836119177,1
-0.5391949642980172,1.1620447911404361,1
0.8666044732958541,1.0360471237274773,0
-0.2046919292209639,1.7636441202989765,1
0.5455788694237362,0.9779165856642218,0
0.12934807576293658,2.1824244155252437,1
-0.07930409644732843,1.4811639228510187,1
-0.27726321014920324,0.8086944692356836,1
0.029068451826808915,1.7606520909771628,1
1.0158670152690241,1.0718705264996649,0
0.5319991693722574,0.7124904164636033,0
1.5892293850346497,0.746572740665039,0
1.8126190073739166,0.7930677664076785,0
0.23359641650264634,1.1658787255466803,0
0.27752402269100723,1.3524341978124181,0
-0.2607640215385676,0.7161278918569868,1
-0.5295035433509335,0.78355936168751,1
-0.3459548662037506,0.7134396376611978,1
0.14676649046523182,1.0765426577234107,0
