f0,y
0.04883049618572814,0
0.05363765430061892,0
1.0370765466260141,0
-0.15319175895179984,1
0.3442378141012376,0
-0.023723671413997328,1
0.5225598939502042,0
0.43805570553441675,0
0.00046488013168440517,1
0.3296890505403355,0
0.00578468068889253,0
-0.07266712039727112,1
0.07610940422401066,0
0.07685426591363918,0
-0.3576111710499891,1
-0.3289771818557506,1
-0.05190616592228639,1
-0.022487442495901958,1
0.09552588478096558,0
0.2026926176865603,0
-0.405571595133181,1
0.0021725973529418408,1
-0.029549213896685782,0
0.023809091318481856,1
0.06458676568743438,0
-0.14135636738833307,1
-0.07245595977018453,1
0.9466017705914767,0
-0.020693571217390648,1
0.09858408446607028,0
0.13848557248135135,0
-0.5717376192301661,1
-0.5776306360675878,1
-0.03034940995700708,1
0.05902369858810033,0
-0.049452275837444194,1
-0.16726555956352102,1
-0.05611954912485105,1
0.22627936561125664,0
-0.2353007011182331,1
-0.16721742429728573,1
0.1348681613235633,0
0.04633587420451972,0
0.24682331310843253,0
-0.5835144147155168,1
-0.24299693678271175,1
0.18672431156243505,0
-0.07768865579411587,1
0.3405523350699034,0
0.11146233431952096,0
0.2699876582166795,0
0.06425425102727982,0
-0.015835981703095282,1
-0.3575951435037122,1
-0.4670086315250077,1
-0.503852607305563,1
0.48595150744874394,0
-0.2866466850556102,1
0.80315518556994,0
-0.1184090205034145,1
-0.10369626061450284,1
0.7689249128864297,0
-0.24666899745031992,1
0.14645770039761355,0
-0.0478669106930949,1
-0.010984613309021585,1
0.5027709517284474,0
0.23068157801186245,0
0.2762299810739858,0
-0.2234561839853844,1
0.3940449121715686,0
0.3555345145764357,0
-0.3959784036238063,1
0.08150650730115894,0
0.0616294634847233,0
-0.0019208794390619386,0
0.19132896636993046,0
0.5376432570207231,0
-0.06436478626059702,1
-0.015391053172946504,1
0.5176742905718696,0
0.359055310719405,0
-0.09305721014068376,0
-0.8596540668523894,1
-0.1506919536070905,1
-0.05421556752505547,1
-0.27851216368009707,1
-0.5000840938389765,1
0.17228331061027488,0
0.2509863677820889,0
0.054436172890193466,0
0.2690346913657377,0
-0.2962489599112847,1
0.11373741280571636,0
0.1675004025998994,0
-0.18152915948536305,1
-0.1055950129582635,1
-0.0064077285374939535,1
-0.022000937740994965,0
-0.21166232815194827,1
-0.1591581266829834,1
-0.19940987940152122,1
0.39654020752905034,0
-0.22950950005320236,1
-0.5028387710569391,1
0.172855726695325,0
-0.048325340143518095,1
-0.37079673203242114,1
0.00891332306878884,0
-0.09941275380047153,1
0.21153891050992163,0
-0.01977186708072709,0
-0.16340788607184895,1
0.03541747059577926,0
0.26548005459621155,0
0.23630696036587448,0
0.7999328004929797,0
-0.18781930714164258,1
0.24517387254147888,0
-0.15833900381973567,1
-0.3920694753279138,1
0.49739011409152456,0
-0.14427702883746282,1
-0.11021442676639685,1
-0.13821838372947184,1
-0.017383250867613165,1
-0.31632348211834654,1
-0.019909530774546717,0
-0.16140331394526836,1
-0.5944127304379166,1
-0.3561201621074808,1
0.10173131306828956,0
-0.03531223156341997,0
-0.5411191430944023,1
-0.11444474050098874,1
-0.18438861465401718,1
-0.10985254683884166,1
0.34060228798098197,0
-0.1659314104913802,1
-0.7612022070890355,1
0.013982483111653858,0
-0.03241189152613735,1
-0.44305584755270544,1
0.08125796450432848,0
-0.01463751167659994,1
-0.03556572066860727,0
0.13767243879903765,0
0.04741982049988493,0
-0.6595009571479609,1
-0.3960083853941969,1
-0.11499891926266369,1
0.1336768286857363,0
0.018344392865887467,1
0.002404234986441442,0
0.02900807404718368,0
-0.005862901929667545,1
-0.019819253575460376,0
-0.27115909675745187,1
0.8464590698170417,0
-0.19245161111644712,1
0.0948818009572703,0
0.41515910896237734,0
-0.01922995118428685,1
0.17788786988574581,0
0.13529534980596786,0
0.18440058006590695,0
-0.19078177372389238,1
0.0007092904161335075,0
-0.5468183385102299,1
-0.29953938537017355,1
0.07804979387999948,0
0.12349299328274109,0
0.647374576489861,0
0.7397975079249939,0
-0.19011517471306158,1
0.769731294655343,0
-0.035614150490824184,1
-0.38046399734942615,1
0.19832167784189567,0
0.2993896732701984,0
-0.23503062845079428,1
-0.2176756985399053,1
0.837997810437683,0
0.3346217032986241,0
0.0841161105808096,0
-0.729227398520689,1
-0.030025797547882125,1
0.10953811308718933,0
0.44333483832004567,0
-0.42605427606312485,1
-0.3166563422344577,1
0.0754980100137647,0
0.5321023131062069,0
0.04087477162555718,0
0.08298524765177161,0
-0.6802439374267816,1
-0.22066295050646767,1
0.111966556090389,0
-0.025173104110635725,1
0.18976827617385086,0
0.2939799979201889,0
-0.05680314536762616,1
0.03146474513296209,0
-0.16035876130148408,1
0.3006418392892499,0
0.16725795383288514,1
0.4407507556711068,0
0.3322877627862602,0
0.14054996292049823,0
0.01013015373961752,0
0.027784656280369736,0
-0.4494848346241001,1
0.49418803579509396,0
-0.6621404269517082,1
-0.3829939860531798,1
-0.14679691974651232,1
-0.19787769407905445,1
-0.11887025079792067,1
0.08281611921788708,0
-0.30334921389751884,1
0.2920417910892423,0
-0.06823259043862454,1
0.17586275280937197,0
0.009955626866643582,0
-0.7445978396044581,1
0.20065461437906268,0
0.0892665987533026,0
0.26243691254544665,0
-0.03898253101052826,0
-0.6577405347193099,1
0.008075958945374778,0
-0.17727893790682114,1
-0.010000187593210929,1
0.0018751110206963709,1
0.04085798592339703,0
0.7842137128346233,0
-0.04973051867840134,1
0.8099523691187046,0
-0.0006318787756672517,0
-0.7783710761201904,1
0.16271826725284053,0
0.03140110999930379,0
0.6194432780278654,0
0.03380457115563333,0
-0.409944011057084,1
0.08829218174484137,0
-0.04651701865028843,1
-0.21670619578428993,1
0.5629329236853517,0
0.4526782825989993,0
0.0962749588078936,0
0.5527975906226572,0
0.08119357320558458,0
-0.1943054734224977,1
-0.5625763832508649,1
-0.052638878767866944,1
-0.69747844936727,1
-1.0068205546126403,1
-0.008341998232856954,0
0.04210159059508023,0
0.07346060474700651,1
0.5488329865834816,0
-0.13549967009274055,1
-0.42944264540300764,1
-0.28019926081365315,1
0.04609815249580507,0
0.36540438371451933,0
-0.036387369949229205,1
0.0878094882310324,0
-0.21775817684166857,1
0.1674202140001088,0
0.5565494913248082,0
0.053573801414421966,0
0.048173818623919354,0
-0.21672295248948548,1
-0.015181830693844234,1
0.08623301473315555,0
-0.03076660313716694,1
-0.016062193985890923,1
0.33006557281582766,0
-0.2038142817692595,1
0.7139320881421133,0
-0.27253722648148726,1
0.2572629857655755,0
-0.7544308079102927,1
-0.4885723870069817,1
0.16511613829037045,0
-0.05535871987787481,1
0.04535905415332681,0
0.47910615942770823,0
0.07398857375780372,0
-0.06381139496285264,1
-0.06198533390276107,1
0.17892923286618495,0
-0.22599221799109775,1
0.4054655284782856,0
-0.24955120346250065,1
-0.34926191042032284,1
-0.024123611219689173,1
-0.08742056349063107,1
-0.3525490815768292,1
0.40140028673796385,0
0.1983569523315895,0
-0.38947874922945946,1
-0.6286118223419294,1
0.23153950772335166,0
-0.14339181310604715,1
0.08560575482788213,0
-0.006055388049128103,1
-0.281767955670725,1
-0.34124021766052565,1
-0.6457873079533506,1
-0.23553650196101794,1
-1.130060500356777,1
0.18786896332274092,0
-0.06933121829211304,1
0.22585508527427872,0
-0.18979159948967478,1
-0.10919020093705205,1
-0.03572766639268128,1
0.12012898952425993,0
-0.06144917879259645,1
-0.2640422590816176,1
0.07960993940669608,0
-0.16338184553640422,1
-0.6204886213281532,1
0.27231886537580674,0
-0.5728671197120403,1
-0.0660522146956928,1
-0.09358362464161064,1
