f0,y
0.12206628312129815,0
0.29923040293904785,0
0.7335521538017995,0
0.3010038346538518,0
-0.026159558768126027,1
-0.5089414826385972,1
-0.13514947674775601,1
0.3899357556926857,0
-0.18590471360495336,1
0.14224089445076565,0
-0.0765168204139921,1
0.34851849243740174,0
-0.3300166685355716,1
0.879225348954032,0
-0.8009767538546656,1
0.8116663487109,0
-0.07104075670440763,0
0.5414412494290192,0
-0.4472366713664933,1
0.01871223028992081,0
0.6093785748627821,0
0.4382085568800319,0
-0.837221771325914,1
-0.07224690985467341,1
-0.9589871963274426,1
-0.28526565930918346,1
-0.10711421311874152,1
-0.279209245995818,1
0.31906713361565703,0
0.8040861501529848,0
0.004859616199990639,1
0.9564902565390925,0
0.0771211472732078,0
-0.9748432063423883,1
0.7553018650482919,0
0.697886932079138,0
-0.39783875614865305,1
-0.2550922488003179,1
-0.1365185098374658,1
-0.7946723896886606,1
0.6862533731051409,0
0.28680607796330626,0
0.08984553572936341,0
-0.8539243209714044,1
-0.7503952668463578,1
0.5673311241936556,0
-0.37480592418409037,1
-0.7681036782950088,1
-0.9217705142745988,1
-0.9138214940670643,1
0.003065558278176768,0
0.23389039266288028,0
-0.9484800728402085,1
-0.25917689862282833,1
0.06928633918142384,0
0.5994465154887778,0
-0.025251815103928165,0
-0.3501637168560929,1
-0.4799922536376547,1
0.18195769657403832,0
0.14068969162333814,0
-0.17386064431320847,0
-0.9034478453560151,1
0.75678842832418,0
-0.9168941874047145,1
-0.7933883606250673,1
0.7019824500988121,0
-0.18086831494825403,1
0.02693276284871915,0
0.0585351139943467,0
-0.8342346476228184,1
-0.4169292044186226,1
-0.3198609888860209,1
-0.5803126647964244,1
-0.6689845724663068,1
0.6159982859938491,0
0.07189767143765238,0
0.09212255515560651,0
0.3409599423823461,0
0.7299629704021154,0
0.3538644753163525,0
0.1948988916729481,0
-0.29610682738045646,1
0.6108113469620277,0
-0.1125763818976338,1
-0.8643436964003438,1
-0.22043100620179398,1
-0.4470589486095804,1
-0.40486179787165044,1
0.005287240323369368,0
-0.7564018791383512,1
-0.04524629381388849,0
0.02506344073098395,1
0.30479228765165534,0
-0.4022300523949407,1
-0.9620401130348146,1
-0.8872872478587084,1
0.3018635195707691,0
0.11352507400383478,0
0.7098697858501027,0
-0.34034450522620885,1
0.7315277858694712,0
-0.7208366740557173,1
0.6262606542284769,0
0.032615869566141466,0
0.8629832796047862,0
-0.2819422592261701,1
0.61265566326284,0
0.9432632377162269,0
-0.06668831868324414,0
0.9073297609654987,0
0.15691430018186456,0
0.41278422122290437,0
0.3558411040230009,0
0.916478839581455,0
0.7960347490081796,0
0.7842910904871262,0
-0.047812700676729776,0
-0.16912521422486293,1
0.4001347655207431,0
0.25586125076478045,0
-0.2968642978161774,1
-0.7965874318938063,1
0.23075195319066347,0
-0.06938830262942307,1
-0.5302246231146658,1
0.36070872751666094,0
-0.9762274721805296,1
-0.7706747434139206,1
-0.5625738576784994,1
-0.5057030605278205,1
0.623895221761989,0
0.7385358381875964,0
0.8070342725962035,0
0.30536485688987336,0
0.38537386326149037,0
-0.6959346909263223,1
-0.256797877096926,1
0.8453615997579553,0
-0.5282428433053987,1
0.19968901839472894,0
-0.6441998419890241,1
0.4375036451482065,0
0.4976794519280633,0
0.020882146369624474,0
-0.832527157555056,1
0.45401071255857484,0
-0.872495087122852,1
0.6511952412954147,0
0.36086818951624045,0
0.004536475120649402,0
-0.055951849440981576,1
-0.8292248379962606,1
0.08551809407529883,1
-0.030621153542737492,1
0.6690110072064978,0
-0.262093804917948,1
-0.6329009611659404,1
-0.614968801011005,1
0.4389306782751887,0
0.49304465589156815,0
-0.3265166558946881,1
-0.7781570159989138,1
-0.5334302190071712,1
-0.45059828611366226,1
0.5653997920101949,0
-0.04723106341766321,0
-0.2800035153725635,1
0.4713302773891387,0
-0.4210798451870127,1
0.047826414287235816,1
-0.13386165456004748,1
0.6719791737152482,0
-0.6181453435035782,1
-0.16319399312816085,1
0.2439509467696458,0
0.1005853089479624,0
-0.8353071669238505,1
0.8826438279129247,0
-0.311787307733351,1
0.1671421198386509,0
0.7601209983059749,0
0.4857649736605072,0
0.6701722775859958,0
-0.3150775881642268,1
-0.11305927867967956,1
0.03682653376611216,0
0.846508921630424,0
-0.2584680809553209,1
-0.2284309966687875,1
0.0625599069612936,1
0.31477751505399815,0
0.06939709171224061,0
0.048165694017964854,0
0.30848153524258254,0
-0.044994138331599966,1
0.2852932555337669,0
0.47577912762526137,0
-0.9323722993643175,1
-0.06957465316715514,1
-0.7178602559003829,1
0.04498772573559456,0
0.3414509867358066,0
-0.0079211956690757,1
-0.08815404695992379,1
-0.9633313863822819,1
-0.9536843920881243,1
-0.6983981650311593,1
-0.5848664930390346,1
-0.23695911979982537,1
0.6889877599386143,0
0.1105863944841688,1
0.6482623118992412,0
0.001074571180076317,0
0.8700898648295474,0
-0.029219828188280974,1
-0.1831297916170939,1
0.14131741517975605,0
-0.10594641271448557,1
-0.2736777907083834,1
0.7844796709799505,0
-0.5011537824204523,1
-0.48751868475665655,1
-0.1391841657439919,1
-0.29365520590244043,1
-0.04091410215669242,1
0.8208463838448087,0
0.33475388948046864,0
-0.007332250467142888,1
0.8291744635842768,0
0.40520567783633715,0
0.6185726416835432,0
-0.381669729845475,1
0.9537700562364076,0
-0.9158302701290025,1
0.25659671012034946,0
-0.13971374689576008,1
-0.7488921811425533,1
0.04567773021918201,0
-0.10598200811292474,1
0.5163676635719031,0
0.009318907783930337,0
0.8496919004156479,0
0.6463897637743794,0
-0.7749805187282544,1
-0.4679524510407363,1
0.7231807672822663,0
0.04766592112240477,0
-0.7227287726050714,1
-0.880467622733817,1
-0.13235999441270543,1
0.14869304609473535,0
-0.2522737815142813,1
-0.19229626805756037,1
0.08984616978340428,0
0.27003607763792303,0
-0.4326040179095591,1
0.601096287874904,0
0.8225841587513871,0
0.13896217950706138,1
-0.1681483719359678,1
0.32007855696788806,0
0.5453912360477416,0
-0.9280744638522904,1
0.990140083272816,0
0.9639269394443234,0
-0.2050736559642664,1
0.10467110880654983,0
0.30153486312956695,0
-0.5155237174287216,1
0.46858403433177653,0
0.03919549398579166,0
-0.013576716643920527,1
-0.7210087065286259,1
0.01629060794037438,0
0.053697042903547494,0
-0.294934893174601,1
0.5423634431038008,0
0.6204392594473583,0
0.24271259033509957,0
-0.27107460777613146,1
0.40849166901993633,0
-0.23363149729056384,1
-0.09197563001320705,1
-0.33337328812961586,1
-0.39335696550599103,1
0.2947993694702621,0
-0.997004515942509,1
0.5402244734868408,0
0.4654167125507509,0
0.14872837086418472,0
0.6241499842484257,0
0.21215549117247307,0
-0.9029587560175351,1
0.17649805900030816,0
-0.7600909159630845,1
-0.09132134672613136,1
0.2655896147717562,0
-0.4735218094737279,1
-0.8447024641202079,1
-0.11385001306910772,1
-0.3545676494571794,1
-0.42443508995159207,1
0.8184038489325887,0
0.5740840240565381,0
0.6566742069363741,0
-0.8722302088556411,1
-0.7851964027319148,1
0.6738274283107114,0
0.6151831138379064,0
0.07372973968692981,0
-0.842666131455051,1
0.8479663715996009,0
0.7712063937953236,0
0.5464617315654037,0
0.17793987334032058,0
-0.8036917742924854,1
-0.5212121415245837,1
-0.1144601504851393,1
-0.9500214340383538,1
0.18688169189103082,0
0.42852864808691327,0
0.6894888749789011,0
0.2591243499819424,0
0.14049879405985702,0
0.6950444990350078,0
0.8226874916537308,0
0.08832453596829812,0
-0.4837702139050417,1
0.4181520059106057,0
0.08291115922691503,0
-0.6852943735653664,1
0.8995280529244,0
0.32387137287634354,0
-0.20350859301369104,1
-0.1250359043897073,1
0.7685419496743132,0
0.4025577901332999,0
0.05478669008643455,0
-0.09717049947686256,0
0.1588355261029743,0
0.06806195991423686,1
-0.07412842787580666,1
-0.7250603579524889,1
-0.08664162638442897,0
0.3337650696150306,0
0.028552890250742497,1
0.9618840665465741,0
-0.8131010625165032,1
-0.1888569454440936,1
-0.34120191463679594,1
0.8464945401160291,0
-0.10658228594319372,1
0.1072023456637291,0
0.38607780388667373,0
0.1726249844578264,1
-0.26938159264392053,1
-0.3617340533531902,1
-0.6975401490467712,1
0.339503384112985,0
-0.007270997979368716,1
0.09629716113148441,0
-0.730356594138492,1
-0.061402878377328676,1
0.614049300973141,0
-0.4166286807410157,1
-0.29858824561391845,1
-0.46911069589854965,1
0.5304707649835575,0
0.6033423105178579,0
-0.3858805054243385,1
0.6645838987302655,0
-0.00016974481640588275,1
-0.005092105389043232,1
0.8667382312256864,0
-0.17947167263620106,1
0.9484216908138436,0
0.2951869874923974,0
-0.1669363971662355,1
-0.34175336727100797,1
-0.7231724144456749,1
-0.49254064792134433,1
-0.18683137574366798,1
-0.8779867446659768,1
-0.1547957807743064,1
0.2117056297166482,0
-0.2469155301224334,1
0.648070752342614,0
0.8207090638373795,0
-0.9605799409852943,1
0.004840067422039745,1
-0.48022853190687037,1
-0.2406239212388707,1
0.9009907375161599,0
0.07178330049063722,0
0.2183681333881117,0
-0.6343971797995269,1
-0.22842514971515887,1
0.6635451465799775,0
-0.7663623887359511,1
-0.5723774957582397,1
0.7379161023711416,0
-0.6214883101846096,1
-0.248373172780574,1
0.06680727110900248,0
-0.0063176646137697535,0
0.5558710707493113,0
-0.0008288624295173631,0
0.48266452003614796,0
0.09717797244899654,1
0.2206224487441958,0
0.8623469610750178,0
-0.08526913371804423,1
0.6239387324007445,0
-0.700400726208133,1
-0.1166324166316551,1
-0.06599304570383331,0
0.5854390649085143,0
-0.0046770596749118746,0
0.3388949646748308,0
-0.794194198676291,1
0.29468549855455345,0
0.7078403943358904,0
0.06464676169644873,0
0.07162054376147212,1
0.19421157173176984,0
0.7407086494888063,0
-0.2210976126733486,0
-0.7342083579591064,1
0.7711246874914458,0
-0.4094275269762377,1
-0.4286157572980123,1
0.29141975844452145,0
-0.19509813720373634,1
0.17565421740891043,0
-0.07779990688391256,1
-0.28199288769199304,1
-0.3129890951108734,1
-0.21819982344621197,1
-0.4287474870670296,1
0.5188173560597179,0
0.14552087374776274,0
0.597521179503095,0
-0.26769813845172874,1
0.5590122171902407,0
-0.0910536196790627,1
0.4428481486032583,0
-0.7539380263240197,1
0.7989620896445051,0
-0.5963249828830549,1
0.400183867593165,0
-0.3480405795794324,1
-0.2570108240465784,1
-0.629218056173159,1
-0.09223146577815182,1
0.790374348280841,0
-0.19678184281853808,1
-0.09848105779599962,0
0.5981691922938183,0
0.21702258048419973,0
-0.6095805329486449,1
0.3939647763743483,0
0.6335078651844163,0
-0.18864118397853472,1
-0.03642265600589052,1
-0.8158859629673986,1
0.18701672125788615,0
-0.019140131280855305,0
0.48579384785922497,0
0.771139265093035,0
-0.9296046816501811,1
0.5206610618904376,0
-0.7496636337591076,1
-0.6767629160557583,1
-0.3398932718090346,1
0.13348334560699876,0
-0.5772131612064929,1
-0.8499929948342255,1
-0.4816079920921823,1
-0.8028156429971214,1
0.021204220768251136,1
-0.5501082814959337,1
0.22727734148393766,0
-0.02005807431123222,0
-0.06980990891428564,1
-0.11452744649154371,1
0.5714859559491471,0
0.15410527260487866,0
0.16456002084857435,0
0.26230350395925717,0
0.0885262038352648,0
-0.5329886406738041,1
-0.9139224252385706,1
0.6076712244571177,0
0.32081712914074906,0
0.08945180707242172,0
-0.0058531752929824295,1
-0.5208963561073412,1
-0.6081566083749983,1
0.06330450649554159,0
0.6406940218097688,0
0.7042887882872348,0
0.7783133252932299,0
0.26691874863646103,0
-0.6123388071679153,1
0.7452721483739355,0
-0.7971034627430971,1
-0.8248661911838656,1
-0.10827926420666106,1
0.17103676343362212,1
0.2131015720440671,0
-0.8453558587981405,1
-0.01550168958980916,0
0.9539483702964696,0
0.39004328252741666,0
-0.4165675059126642,1
0.5588457401891268,0
-0.33403516747109185,1
-0.2383154695022423,1
0.0660710164117572,0
-0.7458056099611922,1
0.1454883109791909,0
-0.4307652146260288,1
0.8443858501102792,0
0.9382145680335127,0
-0.3509326419956701,1
0.32717252394116814,0
-0.13364920568842728,1
-0.07964963637724526,1
-0.5705454747014327,1
-0.7774478807923213,1
0.028153913825568436,0
0.5770256244046199,0
-0.21959842261319287,0
0.16262272460938354,0
-0.41457179097962876,1
-0.2651754120638161,1
-0.8750468268555159,1
-0.09705422818389096,0
0.3587297999149395,0
-0.40070414066213006,1
-0.0516571515667006,1
-0.3986912641986214,1
-0.7743343458569011,1
0.6964902758623289,0
-0.017056513018462997,1
0.13829092896511797,0
0.5993645933292673,0
0.2945058825655659,0
-0.23448151912768989,1
-0.6204117712849286,1
-0.8840095177747198,1
-0.683359980170538,1
-0.08247335037267801,1
0.10633995325771475,0
-0.16946477994018536,1
-0.9338835012499553,1
-0.547554914792596,1
-0.4672226949123473,1
-0.8620081291798464,1
0.34513386308573235,0
0.8142761154726506,0
-0.13454974097721983,1
-0.24747374447927628,1
0.4064364616874488,0
-0.12749736816977922,1
0.5449478935386032,0
-0.4751506544612107,1
0.028265884562636873,0
-0.19780997247434845,0
-0.5473975745927232,1
0.189596572854677,0
0.11917950541648616,0
-0.9888031547668679,1
0.30269979576008077,0
-0.042666686365390054,1
0.1866398104268694,0
-0.424775830313956,1
0.3047468967048033,0
-0.032963964256817496,1
0.6719648807978595,0
0.4791123205605746,0
